state,date,weekday,total_deaths,change,lag1_change,lag2_change,lag3_change,lag4_change,lag5_change,lag6_change,lag7_change,lag8_change,lag9_change,lag10_change,lag11_change,lag12_change,lag13_change,lag14_change,retail_rec,grocery_pharm,parks,transit,workplace,residential,driving,rollmean_retail_rec,rollmean_grocery_pharm,rollmean_parks,rollmean_transit,rollmean_workplace,rollmean_residential,rollmean_driving,retail_rec_lag14,grocery_pharm_lag14,parks_lag14,transit_lag14,workplace_lag14,residential_lag14,driving_lag14,retail_rec_lag21,grocery_pharm_lag21,parks_lag21,transit_lag21,workplace_lag21,residential_lag21,driving_lag21,first_death,day_no
Maryland,2020-03-04,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,48,3,3,-1,115.42,5.571428571428571,4.142857142857143,27.142857142857142,1,3.2857142857142856,-0.5714285714285714,116.61,3.8,-0.2,18.4,-2.6,-5.8,1.2,116.00285714285714,NaN,NaN,NaN,NaN,NaN,NaN,107.24857142857142,2020-03-19,-15
Maryland,2020-03-05,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,29,1,3,-1,118.06,5.428571428571429,4.142857142857143,37,1.4285714285714286,3.142857142857143,-0.5714285714285714,116.97857142857143,3.3333333333333335,-0.16666666666666666,14.333333333333334,-2.1666666666666665,-4.5,1,115.07285714285715,NaN,NaN,NaN,NaN,NaN,NaN,108.81857142857143,2020-03-19,-14
Maryland,2020-03-06,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,-3,2,1,134.34,5.714285714285714,4.571428571428571,46,1.4285714285714286,3,-0.5714285714285714,117.55,2.7142857142857144,-0.5714285714285714,11.714285714285714,-2,-3.4285714285714284,0.8571428571428571,113.36,NaN,NaN,NaN,NaN,NaN,NaN,112.42714285714285,2020-03-19,-13
Maryland,2020-03-07,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,34,4,4,-1,134.15,5.428571428571429,4.428571428571429,47.857142857142854,1,2.7142857142857144,-0.42857142857142855,117.63142857142857,3.142857142857143,-0.14285714285714285,18.571428571428573,-1.2857142857142858,-2.857142857142857,0.7142857142857143,113.86857142857143,2,0,4,1,0,-1,113.77428571428571,2020-03-19,-12
Maryland,2020-03-08,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,100,5,2,-1,100.3,5,4.571428571428571,44.857142857142854,0.2857142857142857,2.4285714285714284,-0.2857142857142857,116.62285714285714,3.2857142857142856,0.42857142857142855,26.428571428571427,-0.2857142857142857,-2.4285714285714284,0.7142857142857143,113.69857142857143,3.5,0,12,0,0,-1,114.71714285714286,2020-03-19,-11
Maryland,2020-03-09,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,84,-1,3,0,111.81,5.285714285714286,6.714285714285714,45.42857142857143,-0.8571428571428571,1.8571428571428572,0,114.89428571428572,2.2857142857142856,0.42857142857142855,22.142857142857142,2.142857142857143,2.857142857142857,-0.42857142857142855,112.61857142857143,5,-0.3333333333333333,21.333333333333332,-6,-11,2,115.74571428571429,2020-03-19,-10
Maryland,2020-03-10,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,37,-2,2,0,109.34,5.285714285714286,9.428571428571429,50.57142857142857,-2.2857142857142856,1,0.2857142857142857,112.27571428571429,2.142857142857143,0,18.285714285714285,1.4285714285714286,3,-0.42857142857142855,112.56142857142858,4.25,-0.25,21.25,-3.5,-7.75,1.5,116.03428571428572,2020-03-19,-9
Maryland,2020-03-11,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,27,-2,1,0,108.36,3.4285714285714284,10.142857142857142,55.142857142857146,-4.428571428571429,0.14285714285714285,0.8571428571428571,107.72,2.2857142857142856,0.14285714285714285,17,1.4285714285714286,3,-0.42857142857142855,112.93285714285715,3.8,-0.2,18.4,-2.6,-5.8,1.2,116.00285714285714,2020-03-19,-8
Maryland,2020-03-12,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,33,-7,-1,1,105.96,0.5714285714285714,9.571428571428571,43.714285714285715,-7.857142857142857,-1.7142857142857142,1.7142857142857142,103.76285714285714,2.5714285714285716,0.14285714285714285,17.285714285714285,1.2857142857142858,3,-0.42857142857142855,113.44428571428571,3.3333333333333335,-0.16666666666666666,14.333333333333334,-2.1666666666666665,-4.5,1,115.07285714285715,2020-03-19,-7
Maryland,2020-03-13,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,39,-13,-4,3,116.01,-1.2857142857142858,11.142857142857142,33.42857142857143,-11.714285714285714,-5.571428571428571,3.142857142857143,99.51428571428572,3,0.5714285714285714,18.428571428571427,1.5714285714285714,3,-0.42857142857142855,113.76285714285714,2.7142857142857144,-0.5714285714285714,11.714285714285714,-2,-3.4285714285714284,0.8571428571428571,113.36,2020-03-19,-6
Maryland,2020-03-14,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,11,66,-11,-2,3,102.26,-4.857142857142857,11,35.57142857142857,-16.142857142857142,-10.428571428571429,5.142857142857143,94.57571428571428,3,0.5714285714285714,10.571428571428571,0.7142857142857143,3,-0.2857142857142857,113.61857142857143,3.142857142857143,-0.14285714285714285,18.571428571428573,-1.2857142857142858,-2.857142857142857,0.7142857142857143,113.86857142857143,2020-03-19,-5
Maryland,2020-03-15,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,2,20,-19,-11,5,72.6,-8.714285714285714,10.142857142857142,37.285714285714285,-21.142857142857142,-15.857142857142858,7.428571428571429,89.47285714285714,3.2857142857142856,0.8571428571428571,4.285714285714286,0.14285714285714285,3,-0.2857142857142857,113.61285714285714,3.2857142857142856,0.42857142857142855,26.428571428571427,-0.2857142857142857,-2.4285714285714284,0.7142857142857143,113.69857142857143,2020-03-19,-4
Maryland,2020-03-16,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,16,12,-28,-24,10,82.07,-13.285714285714286,7.571428571428571,38.57142857142857,-26,-21.285714285714285,9.714285714285714,84.53571428571429,3.7142857142857144,1.2857142857142858,5.857142857142857,0.14285714285714285,3,-0.2857142857142857,114.42571428571428,2.2857142857142856,0.42857142857142855,22.142857142857142,2.142857142857143,2.857142857142857,-0.42857142857142855,112.61857142857143,2020-03-19,-3
Maryland,2020-03-17,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,4,52,-33,-32,14,74.77,-17.285714285714285,5,40.714285714285715,-30.142857142857142,-26.285714285714285,11.857142857142858,79.27142857142857,4.571428571428571,2.5714285714285716,10.142857142857142,0.42857142857142855,3.142857142857143,-0.42857142857142855,114.65571428571428,2.142857142857143,0,18.285714285714285,1.4285714285714286,3,-0.42857142857142855,112.56142857142858,2020-03-19,-2
Maryland,2020-03-18,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,0,39,-37,-37,16,72.64,-21.428571428571427,2.857142857142857,36.142857142857146,-34,-29.571428571428573,13.142857142857142,74.00571428571429,5.142857142857143,3.142857142857143,17.285714285714285,0.7142857142857143,3.2857142857142856,-0.5714285714285714,115.38285714285715,2.2857142857142856,0.14285714285714285,17,1.4285714285714286,3,-0.42857142857142855,112.93285714285715,2020-03-19,-1
Maryland,2020-03-19,Thursday,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,1,42,-41,-39,17,71.4,-25.285714285714285,0.42857142857142855,38,-37.714285714285715,-32.714285714285715,14,70.87714285714286,5.571428571428571,3.7142857142857144,22,1,3.4285714285714284,-0.7142857142857143,115.95571428571428,2.5714285714285716,0.14285714285714285,17.285714285714285,1.2857142857142858,3,-0.42857142857142855,113.44428571428571,2020-03-19,0
Maryland,2020-03-20,Friday,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-27,1,54,-42,-39,18,79.16,-29.285714285714285,-4,29.857142857142858,-41.714285714285715,-35.857142857142854,15.714285714285714,66.92,5.428571428571429,3.7142857142857144,21.857142857142858,0.42857142857142855,3.2857142857142856,-0.5714285714285714,116.12,3,0.5714285714285714,18.428571428571427,1.5714285714285714,3,-0.42857142857142855,113.76285714285714,2020-03-19,1
Maryland,2020-03-21,Saturday,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-36,-4,34,-38,-25,12,65.4,-31.857142857142858,-7,26.857142857142858,-44.285714285714285,-38.285714285714285,16.714285714285715,64.30428571428571,5.571428571428571,4.142857142857143,27.142857142857142,1,3.2857142857142856,-0.5714285714285714,116.61,3,0.5714285714285714,10.571428571428571,0.7142857142857143,3,-0.2857142857142857,113.61857142857143,2020-03-19,2
Maryland,2020-03-22,Sunday,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-40,-15,33,-45,-33,11,50.7,-34.857142857142854,-10.571428571428571,15.142857142857142,-47.285714285714285,-40.42857142857143,17.857142857142858,61.43714285714286,5.428571428571429,4.142857142857143,37,1.4285714285714286,3.142857142857143,-0.5714285714285714,116.97857142857143,3.2857142857142856,0.8571428571428571,4.285714285714286,0.14285714285714285,3,-0.2857142857142857,113.61285714285714,2020-03-19,3
Maryland,2020-03-23,Monday,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-35,-15,-45,-56,-46,22,54.37,-36.57142857142857,-13,16.714285714285715,-48.857142857142854,-42.142857142857146,18.571428571428573,59.98142857142857,5.714285714285714,4.571428571428571,46,1.4285714285714286,3,-0.5714285714285714,117.55,3.7142857142857144,1.2857142857142858,5.857142857142857,0.14285714285714285,3,-0.2857142857142857,114.42571428571428,2020-03-19,4
Maryland,2020-03-24,Tuesday,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-38,-17,31,-51,-49,21,56.46,-38.285714285714285,-15.857142857142858,14.857142857142858,-50.142857142857146,-43.57142857142857,19.285714285714285,58.39857142857143,5.428571428571429,4.428571428571429,47.857142857142854,1,2.7142857142857144,-0.42857142857142855,117.63142857142857,4.571428571428571,2.5714285714285716,10.142857142857142,0.42857142857142855,3.142857142857143,-0.42857142857142855,114.65571428571428,2020-03-19,5
Maryland,2020-03-25,Wednesday,4,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,-44,-25,-43,-58,-52,24,52.57,-40,-19,6,-52.285714285714285,-45.142857142857146,19.857142857142858,56.862857142857145,5,4.571428571428571,44.857142857142854,0.2857142857142857,2.4285714285714284,-0.2857142857142857,116.62285714285714,5.142857142857143,3.142857142857143,17.285714285714285,0.7142857142857143,3.2857142857142856,-0.5714285714285714,115.38285714285715,2020-03-19,6
Maryland,2020-03-26,Thursday,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,-36,-16,53,-52,-51,22,61.21,-40.714285714285715,-20.428571428571427,5.428571428571429,-53.142857142857146,-46,20.142857142857142,56.39714285714285,5.285714285714286,6.714285714285714,45.42857142857143,-0.8571428571428571,1.8571428571428572,0,114.89428571428572,5.571428571428571,3.7142857142857144,22,1,3.4285714285714284,-0.7142857142857143,115.95571428571428,2020-03-19,7
Maryland,2020-03-27,Friday,5,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,-39,-19,41,-51,-49,23,68.08,-39.42857142857143,-18.714285714285715,15.857142857142858,-52.57142857142857,-46.57142857142857,19.857142857142858,57.06,5.285714285714286,9.428571428571429,50.57142857142857,-2.2857142857142856,1,0.2857142857142857,112.27571428571429,5.428571428571429,3.7142857142857144,21.857142857142858,0.42857142857142855,3.2857142857142856,-0.5714285714285714,116.12,2020-03-19,8
Maryland,2020-03-28,Saturday,5,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,-48,-26,-28,-53,-36,16,54.65,-40.857142857142854,-20.428571428571427,7.714285714285714,-53.857142857142854,-47.42857142857143,20.428571428571427,55.63,3.4285714285714284,10.142857142857142,55.142857142857146,-4.428571428571429,0.14285714285714285,0.8571428571428571,107.72,5.571428571428571,4.142857142857143,27.142857142857142,1,3.2857142857142856,-0.5714285714285714,116.61,2020-03-19,9
Maryland,2020-03-29,Sunday,10,5,0,1,0,0,1,0,1,0,1,1,0,0,0,0,-45,-25,29,-51,-39,13,47.44,-40.714285714285715,-20,11.857142857142858,-53.57142857142857,-48,20.571428571428573,55.252857142857145,0.5714285714285714,9.571428571428571,43.714285714285715,-7.857142857142857,-1.7142857142857142,1.7142857142857142,103.76285714285714,5.428571428571429,4.142857142857143,37,1.4285714285714286,3.142857142857143,-0.5714285714285714,116.97857142857143,2020-03-19,10
Maryland,2020-03-30,Monday,15,5,5,0,1,0,0,1,0,1,0,1,1,0,0,0,-26,-3,28,-52,-50,20,59.01,-41.57142857142857,-20.714285714285715,4.285714285714286,-54.142857142857146,-48.714285714285715,21,53.99142857142857,-1.2857142857142858,11.142857142857142,33.42857142857143,-11.714285714285714,-5.571428571428571,3.142857142857143,99.51428571428572,5.714285714285714,4.571428571428571,46,1.4285714285714286,3,-0.5714285714285714,117.55,2020-03-19,11
Maryland,2020-03-31,Tuesday,18,3,5,5,0,1,0,0,1,0,1,0,1,1,0,0,-48,-29,-26,-60,-55,25,46.45,-41.857142857142854,-20.714285714285715,-1.7142857142857142,-54.57142857142857,-49.42857142857143,21.428571428571427,52.91142857142857,-4.857142857142857,11,35.57142857142857,-16.142857142857142,-10.428571428571429,5.142857142857143,94.57571428571428,5.428571428571429,4.428571428571429,47.857142857142854,1,2.7142857142857144,-0.42857142857142855,117.63142857142857,2020-03-19,12
Maryland,2020-04-01,Wednesday,31,13,3,5,5,0,1,0,0,1,0,1,0,1,1,0,-43,-22,-14,-56,-56,25,49.93,-41.714285714285715,-20.142857142857142,2.4285714285714284,-54.142857142857146,-49.857142857142854,21.428571428571427,52.565714285714286,-8.714285714285714,10.142857142857142,37.285714285714285,-21.142857142857142,-15.857142857142858,7.428571428571429,89.47285714285714,5,4.571428571428571,44.857142857142854,0.2857142857142857,2.4285714285714284,-0.2857142857142857,116.62285714285714,2020-03-19,13
Maryland,2020-04-02,Thursday,36,5,13,3,5,5,0,1,0,0,1,0,1,0,1,1,-42,-21,0,-56,-56,25,52.38,-42,-20.142857142857142,3.2857142857142856,-54.42857142857143,-50.285714285714285,21.571428571428573,52.17,-13.285714285714286,7.571428571428571,38.57142857142857,-26,-21.285714285714285,9.714285714285714,84.53571428571429,5.285714285714286,6.714285714285714,45.42857142857143,-0.8571428571428571,1.8571428571428572,0,114.89428571428572,2020-03-19,14
Maryland,2020-04-03,Friday,43,7,5,13,3,5,5,0,1,0,0,1,0,1,0,1,-41,-19,-1,-54,-54,26,60.52,-44,-22.857142857142858,2.142857142857143,-54.857142857142854,-51,22,51.56,-17.285714285714285,5,40.714285714285715,-30.142857142857142,-26.285714285714285,11.857142857142858,79.27142857142857,5.285714285714286,9.428571428571429,50.57142857142857,-2.2857142857142856,1,0.2857142857142857,112.27571428571429,2020-03-19,15
Maryland,2020-04-04,Saturday,54,11,7,5,13,3,5,5,0,1,0,0,1,0,1,0,-47,-22,1,-50,-39,16,52.23,-43,-21.714285714285715,6.857142857142857,-54.42857142857143,-51.142857142857146,22,52.59428571428572,-21.428571428571427,2.857142857142857,36.142857142857146,-34,-29.571428571428573,13.142857142857142,74.00571428571429,3.4285714285714284,10.142857142857142,55.142857142857146,-4.428571428571429,0.14285714285714285,0.8571428571428571,107.72,2020-03-19,16
Maryland,2020-04-05,Sunday,67,13,11,7,5,13,3,5,5,0,1,0,0,1,0,1,-47,-25,35,-53,-42,14,44.67,-42.57142857142857,-21.428571428571427,13.714285714285714,-54.285714285714285,-51.285714285714285,21.857142857142858,53.660000000000004,-25.285714285714285,0.42857142857142855,38,-37.714285714285715,-32.714285714285715,14,70.87714285714286,0.5714285714285714,9.571428571428571,43.714285714285715,-7.857142857142857,-1.7142857142857142,1.7142857142857142,103.76285714285714,2020-03-19,17
Maryland,2020-04-06,Monday,91,24,13,11,7,5,13,3,5,5,0,1,0,0,1,0,-40,-22,20,-55,-55,23,54.74,-42.57142857142857,-21.428571428571427,12,-54.57142857142857,-51.57142857142857,22,54.174285714285716,-29.285714285714285,-4,29.857142857142858,-41.714285714285715,-35.857142857142854,15.714285714285714,66.92,-1.2857142857142858,11.142857142857142,33.42857142857143,-11.714285714285714,-5.571428571428571,3.142857142857143,99.51428571428572,2020-03-19,18
Maryland,2020-04-07,Tuesday,103,12,24,13,11,7,5,13,3,5,5,0,1,0,0,1,-41,-21,7,-57,-56,25,53.69,-42.857142857142854,-21.714285714285715,8.285714285714286,-55.42857142857143,-52.285714285714285,22.285714285714285,54.597142857142856,-31.857142857142858,-7,26.857142857142858,-44.285714285714285,-38.285714285714285,16.714285714285715,64.30428571428571,-4.857142857142857,11,35.57142857142857,-16.142857142857142,-10.428571428571429,5.142857142857143,94.57571428571428,2020-03-19,19
Maryland,2020-04-08,Wednesday,124,21,12,24,13,11,7,5,13,3,5,5,0,1,0,0,-40,-20,34,-55,-57,24,57.39,-42.285714285714285,-20.571428571428573,11.571428571428571,-55.285714285714285,-52.285714285714285,22.142857142857142,55.63142857142857,-34.857142857142854,-10.571428571428571,15.142857142857142,-47.285714285714285,-40.42857142857143,17.857142857142858,61.43714285714286,-8.714285714285714,10.142857142857142,37.285714285714285,-21.142857142857142,-15.857142857142858,7.428571428571429,89.47285714285714,2020-03-19,20
Maryland,2020-04-09,Thursday,138,14,21,12,24,13,11,7,5,13,3,5,5,0,1,0,-42,-21,-12,-58,-58,26,55.98,-44.142857142857146,-22.142857142857142,7.285714285714286,-55.57142857142857,-52.857142857142854,22.285714285714285,55.11857142857143,-36.57142857142857,-13,16.714285714285715,-48.857142857142854,-42.142857142857146,18.571428571428573,59.98142857142857,-13.285714285714286,7.571428571428571,38.57142857142857,-26,-21.285714285714285,9.714285714285714,84.53571428571429,2020-03-19,21
Maryland,2020-04-10,Friday,171,33,14,21,12,24,13,11,7,5,13,3,5,5,0,1,-43,-21,-27,-60,-59,28,63.48,-45.42857142857143,-23.428571428571427,0.2857142857142857,-56.57142857142857,-53.285714285714285,22.857142857142858,54.72142857142857,-38.285714285714285,-15.857142857142858,14.857142857142858,-50.142857142857146,-43.57142857142857,19.285714285714285,58.39857142857143,-17.285714285714285,5,40.714285714285715,-30.142857142857142,-26.285714285714285,11.857142857142858,79.27142857142857,2020-03-19,22
Maryland,2020-04-11,Saturday,206,35,33,14,21,12,24,13,11,7,5,13,3,5,5,0,-43,-14,24,-49,-39,15,59.47,-45.142857142857146,-23.285714285714285,1.4285714285714286,-56.285714285714285,-53.142857142857146,22.714285714285715,55.47142857142857,-40,-19,6,-52.285714285714285,-45.142857142857146,19.857142857142858,56.862857142857145,-21.428571428571427,2.857142857142857,36.142857142857146,-34,-29.571428571428573,13.142857142857142,74.00571428571429,2020-03-19,23
Maryland,2020-04-12,Sunday,236,30,35,33,14,21,12,24,13,11,7,5,13,3,5,5,-60,-36,5,-55,-46,15,41.08,-44.714285714285715,-23,-3.142857142857143,-56,-52.857142857142854,22.714285714285715,56.29571428571428,-40.714285714285715,-20.428571428571427,5.428571428571429,-53.142857142857146,-46,20.142857142857142,56.39714285714285,-25.285714285714285,0.42857142857142855,38,-37.714285714285715,-32.714285714285715,14,70.87714285714286,2020-03-19,24
Maryland,2020-04-13,Monday,262,26,30,35,33,14,21,12,24,13,11,7,5,13,3,5,-49,-31,-29,-62,-58,27,51.96,-44.142857142857146,-22.571428571428573,-1.8571428571428572,-55.714285714285715,-52.57142857142857,22.571428571428573,57.38142857142857,-39.42857142857143,-18.714285714285715,15.857142857142858,-52.57142857142857,-46.57142857142857,19.857142857142858,57.06,-29.285714285714285,-4,29.857142857142858,-41.714285714285715,-35.857142857142854,15.714285714285714,66.92,2020-03-19,25
Maryland,2020-04-14,Tuesday,302,40,26,30,35,33,14,21,12,24,13,11,7,5,13,3,-39,-20,15,-55,-55,24,58.94,-43.714285714285715,-22.428571428571427,1,-55,-51.857142857142854,22.285714285714285,58.604285714285716,-40.857142857142854,-20.428571428571427,7.714285714285714,-53.857142857142854,-47.42857142857143,20.428571428571427,55.63,-31.857142857142858,-7,26.857142857142858,-44.285714285714285,-38.285714285714285,16.714285714285715,64.30428571428571,2020-03-19,26
Maryland,2020-04-15,Wednesday,311,9,40,26,30,35,33,14,21,12,24,13,11,7,5,13,-37,-18,2,-53,-55,24,63.16,-44,-23.142857142857142,-4.428571428571429,-55.142857142857146,-51.57142857142857,22.428571428571427,59.385714285714286,-40.714285714285715,-20,11.857142857142858,-53.57142857142857,-48,20.571428571428573,55.252857142857145,-34.857142857142854,-10.571428571428571,15.142857142857142,-47.285714285714285,-40.42857142857143,17.857142857142858,61.43714285714286,2020-03-19,27
Maryland,2020-04-16,Thursday,319,8,9,40,26,30,35,33,14,21,12,24,13,11,7,5,-38,-18,-3,-56,-56,25,63.58,-41.857142857142854,-20.857142857142858,0.5714285714285714,-54.57142857142857,-50.714285714285715,22.142857142857142,61.432857142857145,-41.57142857142857,-20.714285714285715,4.285714285714286,-54.142857142857146,-48.714285714285715,21,53.99142857142857,-36.57142857142857,-13,16.714285714285715,-48.857142857142854,-42.142857142857146,18.571428571428573,59.98142857142857,2020-03-19,28
Maryland,2020-04-17,Friday,334,15,8,9,40,26,30,35,33,14,21,12,24,13,11,7,-40,-20,-7,-55,-54,26,72.04,-40.42857142857143,-19.571428571428573,4.714285714285714,-53.714285714285715,-50.142857142857146,21.571428571428573,63.21857142857143,-41.857142857142854,-20.714285714285715,-1.7142857142857142,-54.57142857142857,-49.42857142857143,21.428571428571427,52.91142857142857,-38.285714285714285,-15.857142857142858,14.857142857142858,-50.142857142857146,-43.57142857142857,19.285714285714285,58.39857142857143,2020-03-19,29
Maryland,2020-04-18,Saturday,421,87,15,8,9,40,26,30,35,33,14,21,12,24,13,11,-45,-19,-14,-50,-37,16,64.94,-40.42857142857143,-19.714285714285715,2.7142857142857144,-53.857142857142854,-50.142857142857146,21.571428571428573,63.677142857142854,-41.714285714285715,-20.142857142857142,2.4285714285714284,-54.142857142857146,-49.857142857142854,21.428571428571427,52.565714285714286,-40,-19,6,-52.285714285714285,-45.142857142857146,19.857142857142858,56.862857142857145,2020-03-19,30
Maryland,2020-04-19,Sunday,461,40,87,15,8,9,40,26,30,35,33,14,21,12,24,13,-45,-20,40,-51,-40,13,55.41,-40.285714285714285,-19.714285714285715,5.142857142857143,-54,-50.142857142857146,21.571428571428573,64.27285714285713,-42,-20.142857142857142,3.2857142857142856,-54.42857142857143,-50.285714285714285,21.571428571428573,52.17,-40.714285714285715,-20.428571428571427,5.428571428571429,-53.142857142857146,-46,20.142857142857142,56.39714285714285,2020-03-19,31
Maryland,2020-04-20,Monday,582,121,40,87,15,8,9,40,26,30,35,33,14,21,12,24,-39,-22,0,-56,-54,23,64.46,-40.57142857142857,-20.142857142857142,3,-54.285714285714285,-50,21.571428571428573,64.64285714285714,-44,-22.857142857142858,2.142857142857143,-54.857142857142854,-51,22,51.56,-39.42857142857143,-18.714285714285715,15.857142857142858,-52.57142857142857,-46.57142857142857,19.857142857142858,57.06,2020-03-19,32
Maryland,2020-04-21,Tuesday,652,70,121,40,87,15,8,9,40,26,30,35,33,14,21,12,-39,-21,1,-56,-55,24,62.15,-40.857142857142854,-20.714285714285715,0.2857142857142857,-54.857142857142854,-50.142857142857146,21.714285714285715,64.58857142857143,-43,-21.714285714285715,6.857142857142857,-54.42857142857143,-51.142857142857146,22,52.59428571428572,-40.857142857142854,-20.428571428571427,7.714285714285714,-53.857142857142854,-47.42857142857143,20.428571428571427,55.63,2020-03-19,33
Maryland,2020-04-22,Wednesday,698,46,70,121,40,87,15,8,9,40,26,30,35,33,14,21,-36,-18,19,-54,-55,24,67.33,-40.285714285714285,-20.285714285714285,10.142857142857142,-53.857142857142854,-49.857142857142854,21.428571428571427,65.71428571428571,-42.57142857142857,-21.428571428571427,13.714285714285714,-54.285714285714285,-51.285714285714285,21.857142857142858,53.660000000000004,-40.714285714285715,-20,11.857142857142858,-53.57142857142857,-48,20.571428571428573,55.252857142857145,2020-03-19,34
Maryland,2020-04-23,Thursday,748,50,46,70,121,40,87,15,8,9,40,26,30,35,33,14,-40,-21,-18,-58,-55,25,66.17,-40.857142857142854,-20.857142857142858,-1.4285714285714286,-54.714285714285715,-50.142857142857146,21.714285714285715,65.23571428571428,-42.57142857142857,-21.428571428571427,12,-54.57142857142857,-51.57142857142857,22,54.174285714285716,-41.57142857142857,-20.714285714285715,4.285714285714286,-54.142857142857146,-48.714285714285715,21,53.99142857142857,2020-03-19,35
Maryland,2020-04-24,Friday,798,50,50,46,70,121,40,87,15,8,9,40,26,30,35,33,-42,-24,-26,-59,-55,27,71.66,-40.714285714285715,-20.714285714285715,-3.142857142857143,-54.714285714285715,-50,21.714285714285715,65.30571428571429,-42.857142857142854,-21.714285714285715,8.285714285714286,-55.42857142857143,-52.285714285714285,22.285714285714285,54.597142857142856,-41.857142857142854,-20.714285714285715,-1.7142857142857142,-54.57142857142857,-49.42857142857143,21.428571428571427,52.91142857142857,2020-03-19,36
Maryland,2020-04-25,Saturday,875,77,50,50,46,70,121,40,87,15,8,9,40,26,30,35,-41,-16,55,-43,-35,14,72.82,-40.285714285714285,-20.285714285714285,-2.7142857142857144,-54.42857142857143,-49.857142857142854,20.857142857142858,66.05,-42.285714285714285,-20.571428571428573,11.571428571428571,-55.285714285714285,-52.285714285714285,22.142857142857142,55.63142857142857,-41.714285714285715,-20.142857142857142,2.4285714285714284,-54.142857142857146,-49.857142857142854,21.428571428571427,52.565714285714286,2020-03-19,37
Maryland,2020-04-26,Sunday,910,35,77,50,50,46,70,121,40,87,15,8,9,40,26,30,-49,-24,-41,-57,-42,15,52.06,-39.857142857142854,-19.857142857142858,1,-54,-49.714285714285715,20.571428571428573,66.82142857142857,-44.142857142857146,-22.142857142857142,7.285714285714286,-55.57142857142857,-52.857142857142854,22.285714285714285,55.11857142857143,-42,-20.142857142857142,3.2857142857142856,-54.42857142857143,-50.285714285714285,21.571428571428573,52.17,2020-03-19,38
Maryland,2020-04-27,Monday,945,35,35,77,50,50,46,70,121,40,87,15,8,9,40,26,-38,-21,-12,-56,-53,23,64.95,-40.42857142857143,-20.714285714285715,-2.7142857142857144,-54.57142857142857,-50,20.857142857142858,66.76285714285714,-45.42857142857143,-23.428571428571427,0.2857142857142857,-56.57142857142857,-53.285714285714285,22.857142857142858,54.72142857142857,-44,-22.857142857142858,2.142857142857143,-54.857142857142854,-51,22,51.56,2020-03-19,39
Maryland,2020-04-28,Tuesday,1016,71,35,35,77,50,50,46,70,121,40,87,15,8,9,40,-36,-18,4,-54,-54,18,67.36,-39.285714285714285,-19.285714285714285,3,-53.42857142857143,-49.57142857142857,20.428571428571427,68.44428571428571,-45.142857142857146,-23.285714285714285,1.4285714285714286,-56.285714285714285,-53.142857142857146,22.714285714285715,55.47142857142857,-43,-21.714285714285715,6.857142857142857,-54.42857142857143,-51.142857142857146,22,52.59428571428572,2020-03-19,40
Maryland,2020-04-29,Wednesday,1078,62,71,35,35,77,50,50,46,70,121,40,87,15,8,9,-33,-15,45,-51,-54,22,72.73,-38.285714285714285,-18.285714285714285,11.571428571428571,-52,-49.142857142857146,20,70.11714285714287,-44.714285714285715,-23,-3.142857142857143,-56,-52.857142857142854,22.714285714285715,56.29571428571428,-42.57142857142857,-21.428571428571427,13.714285714285714,-54.285714285714285,-51.285714285714285,21.857142857142858,53.660000000000004,2020-03-19,41
