state,date,total_deaths,change,pred_change,pred_total
Massachusetts,2020-05-23,6304,76,71.89317580554841,6311.3438790742475
Massachusetts,2020-05-24,6372,68,74.3731702142248,6385.7170492884725
Massachusetts,2020-05-25,6416,44,77.63002000300484,6463.347069291477
Massachusetts,2020-05-26,6473,57,66.22081965047015,6529.567888941947
Massachusetts,2020-05-27,6547,74,82.07151990276503,6611.639408844712
Massachusetts,2020-05-28,6640,93,92.28055721699965,6703.919966061712
Massachusetts,2020-05-29,6718,78,83.25472453498804,6787.1746905967
Massachusetts,2020-05-30,6768,50,77.77084430039024,6864.9455348970905
Massachusetts,2020-05-31,6846,78,69.95456115932885,6934.900096056419
Massachusetts,2020-06-01,7035,189,70.57239686605668,7005.472492922476
Michigan,2020-05-19,5017,102,32.626918888701745,4947.626918888702
Michigan,2020-05-20,5060,43,52.973368244132224,5000.600287132834
Michigan,2020-05-21,5129,69,43.784246499793895,5044.384533632628
Michigan,2020-05-22,5158,29,39.920723610692974,5084.305257243321
Michigan,2020-05-23,5223,65,49.84934821993882,5134.15460546326
Michigan,2020-05-24,5228,5,40.810331501073414,5174.964936964333
Michigan,2020-05-25,5241,13,28.769559969618214,5203.734496933951
Michigan,2020-05-26,5266,25,47.73050378163042,5251.4650007155815
Michigan,2020-05-27,5334,68,53.370349891422094,5304.835350607003
Michigan,2020-05-28,5372,38,52.162249022139335,5356.997599629142
Michigan,2020-05-29,5406,34,43.33016030830084,5400.327759937443
Michigan,2020-05-30,5464,58,40.14448316488007,5440.472243102324
Michigan,2020-05-31,5491,27,30.834026141452398,5471.306269243776
Michigan,2020-06-01,5516,25,33.69800000752939,5505.004269251305
Minnesota,2020-05-19,757,17,26.566416305465662,766.5664163054656
Minnesota,2020-05-20,786,29,25.117776787158483,791.6841930926241
Minnesota,2020-05-21,818,32,26.584309513647746,818.2685026062719
Minnesota,2020-05-22,851,33,26.741775554468678,845.0102781607405
Minnesota,2020-05-23,861,10,26.0816460336327,871.0919241943733
Minnesota,2020-05-24,878,17,19.763213522456894,890.8551377168302
Minnesota,2020-05-25,890,12,26.06216666850125,916.9173043853315
Minnesota,2020-05-26,908,18,32.420518464677436,949.3378228500089
Minnesota,2020-05-27,942,34,35.045454396854225,984.3832772468631
Minnesota,2020-05-28,977,35,38.67047984580771,1023.0537570926708
Minnesota,2020-05-29,1006,29,35.68461518204347,1058.7383722747143
Minnesota,2020-05-30,1036,30,30.22660255554836,1088.9649748302627
Minnesota,2020-05-31,1050,14,24.07214163304342,1113.0371164633061
Minnesota,2020-06-01,1060,10,25.443593533746686,1138.4807099970528
Mississippi,2020-05-19,554,27,16.03710251137991,543.0371025113799
Mississippi,2020-05-20,570,16,19.855067445674123,562.892169957054
Mississippi,2020-05-21,580,10,18.739731525100815,581.6319014821548
Mississippi,2020-05-22,595,15,15.509019685852142,597.140921168007
Mississippi,2020-05-23,616,21,16.352260686491775,613.4931818544987
Mississippi,2020-05-24,625,9,11.62235312627638,625.1155349807751
Mississippi,2020-05-25,635,10,12.069121391631286,637.1846563724064
Mississippi,2020-05-26,652,17,22.570752370274327,659.7554087426807
Mississippi,2020-05-27,670,18,25.139997053784295,684.8954057964651
Mississippi,2020-05-28,693,23,21.25427902755349,706.14968482401855
Mississippi,2020-05-29,710,17,18.505329690197083,724.6550145142156
Mississippi,2020-05-30,723,13,17.11504248432075,741.7700569985363
Mississippi,2020-05-31,734,11,10.196430543813134,751.9664875423495
Mississippi,2020-06-01,739,5,14.599660632855755,766.5661481752052
Missouri,2020-05-19,631,20,17.58649589000592,628.586495890006
Missouri,2020-05-20,640,9,17.666730498308304,646.2532263883143
Missouri,2020-05-21,668,28,15.575687154822477,661.8289135431368
Missouri,2020-05-22,677,9,16.979992774399474,678.8089063175362
Missouri,2020-05-23,682,5,16.640553193144033,695.4494595106802
Missouri,2020-05-24,686,4,7.684615256981486,703.1340747676617
Missouri,2020-05-25,689,3,12.170122871129673,715.3041976387914
Missouri,2020-05-26,693,4,22.04507523839179,737.3492728771831
Missouri,2020-05-27,689,-4,22.410883789469448,759.7601566666526
Missouri,2020-05-28,708,19,18.826359306825992,778.5865159734786
Missouri,2020-05-29,730,22,21.826414014090382,800.412929987569
Missouri,2020-05-30,774,44,17.926084172943003,818.339014160512
Missouri,2020-05-31,776,2,15.304492225492535,833.6435063860044
Missouri,2020-06-01,776,0,14.698653224363326,848.3421596103677
Montana,2020-05-19,16,0,7.641623359038764,23.641623359038764
Montana,2020-05-20,16,0,7.162604419078291,30.804227778117056
Montana,2020-05-21,16,0,5.357977911511735,36.16220568962879
Montana,2020-05-22,16,0,3.9543675068295725,40.11657319645836
Montana,2020-05-23,16,0,2.8948282750725265,43.01140147153089
Montana,2020-05-24,16,0,-3.0229598255477996,39.98844164598309
Montana,2020-05-25,16,0,3.299660470157734,43.28810211614082
Montana,2020-05-26,17,1,12.539652242715507,55.827754358856325
Montana,2020-05-27,17,0,11.989879851013617,67.81763420986994
Montana,2020-05-28,17,0,10.080143339728414,77.89777754959835
Montana,2020-05-29,17,0,8.252515993583893,86.15029354318224
Montana,2020-05-30,17,0,5.732332730886044,91.88262627406829
Montana,2020-05-31,17,0,1.3745628253393571,93.25718909940764
Montana,2020-06-01,17,0,6.26574987167635,99.52293897108399
Nebraska,2020-05-19,123,0,9.55202214871321,132.5520221487132
Nebraska,2020-05-20,138,15,7.068766620361112,139.62078876907432
Nebraska,2020-05-21,138,0,7.799357996950547,147.42014676602486
Nebraska,2020-05-22,147,9,6.985889603498279,154.40603636952312
Nebraska,2020-05-23,147,0,6.2563546594203165,160.66239102894343
Nebraska,2020-05-24,147,0,0.48650668207432246,161.14889771101775
Nebraska,2020-05-25,147,0,3.4135424666160303,164.5624401776338
Nebraska,2020-05-26,147,0,11.839988416595684,176.40242859422946
Nebraska,2020-05-27,153,6,13.219224519871164,189.62165311410064
Nebraska,2020-05-28,163,10,11.346337305194751,200.9679904192954
Nebraska,2020-05-29,164,1,8.747092893311827,209.71508331260722
Nebraska,2020-05-30,170,6,5.499224766991502,215.2143080795987
Nebraska,2020-05-31,170,0,0.8682453503283143,216.08255342992703
Nebraska,2020-06-01,170,0,3.2834326358751094,219.36598606580213
Nevada,2020-05-19,358,0,11.8736786982793,369.8736786982793
Nevada,2020-05-20,377,19,13.835204903395999,383.7088836016753
Nevada,2020-05-21,383,6,11.919715829398879,395.6285994310742
Nevada,2020-05-22,386,3,9.909168498620195,405.5377679296944
Nevada,2020-05-23,387,1,9.071912106234008,414.60968003592836
Nevada,2020-05-24,380,-7,2.0036903907258363,416.6133704266542
Nevada,2020-05-25,394,14,5.818948163248734,422.43231858990293
Nevada,2020-05-26,394,0,18.73768347066753,441.1700020605705
Nevada,2020-05-27,402,8,16.358124834492195,457.52812689506266
Nevada,2020-05-28,406,4,17.000412626364653,474.5285395214273
Nevada,2020-05-29,406,0,13.299865360294017,487.8284048817213
